time,Temperature_C,WindSpeed_ms
2019-01-22 13:00:00,6.153044021730526,5.490950887985845
2019-01-22 14:00:00,6.19999847841862,5.4915947829945555
2019-01-22 15:00:00,6.084100893503127,5.428107484430733
2019-01-23,-0.236371507639934,4.5232380402431245
2019-01-23 00:00:00,-1.3551821529829917,4.487856822298211
2019-01-23 01:00:00,-0.8914006179608294,4.517487257522321
2019-01-23 02:00:00,-0.9434938823679807,4.531592687666745
2019-01-23 03:00:00,-0.9418436042841348,4.53126048210174
2019-01-23 04:00:00,-0.9623443292884079,4.549424182277698
2019-01-23 05:00:00,-0.8754591725734011,4.557122042435929
2019-01-23 06:00:00,-0.819944628498817,4.589665924981247
2019-01-23 07:00:00,-0.6569856316582507,4.647732739705836
2019-01-23 08:00:00,0.15628014716854038,4.740818861986798
2019-01-23 16:00:00,1.2248163136063348,5.0392258977835525
2019-01-23 17:00:00,0.9632925121558473,5.040392443705229
2019-01-23 18:00:00,0.8430170996508933,5.0311564458481595
2019-01-23 19:00:00,0.7620386705071418,5.027886133014461
2019-01-23 20:00:00,0.6306991716676494,5.016794558589588
2019-01-23 21:00:00,0.5266682980393526,4.998392091196809
2019-01-23 22:00:00,0.40424937281206325,4.832288212980455
2019-01-23 23:00:00,0.36359102033087415,4.86051352993166
2019-01-24,2.27651294045879,4.7153245062863585
2019-01-24 00:00:00,-1.1011766951297643,4.9508768896289785
2019-01-24 01:00:00,0.28298454538915235,4.840258924573727
2019-01-24 02:00:00,0.21062838525637445,4.8429236712737325
2019-01-24 03:00:00,0.17309210726953259,4.859722299024164
2019-01-24 04:00:00,0.14870231951834822,4.880738452233288
2019-01-24 05:00:00,0.1417060101016561,4.879219260646639
2019-01-24 06:00:00,0.13115114917212112,4.860172528407286
2019-01-24 07:00:00,0.20850681423975373,4.829317325740775
2019-01-24 08:00:00,0.8223311356831646,4.838813268807575
2019-01-24 09:00:00,,
2019-01-24 10:00:00,,
2019-01-24 11:00:00,,
2019-01-24 12:00:00,,
2019-01-24 13:00:00,,
2019-01-24 14:00:00,,
2019-01-24 15:00:00,,
2019-01-24 16:00:00,1.7797906506015766,4.692424535031394
2019-01-24 17:00:00,1.26057139226834,4.655049633833605
2019-01-24 18:00:00,1.10292686918636,4.645376879360265
2019-01-24 19:00:00,0.9989510582377338,4.643250951483183
2019-01-24 20:00:00,0.702045518520082,4.642266417938238
2019-01-24 21:00:00,0.5909718646732118,4.645760269918599
2019-01-24 22:00:00,0.3328359829051612,4.5103015147036905
2019-01-24 23:00:00,0.2661683384515814,4.573645441684704
2019-01-25 09:00:00,5.342115847655571,5.467406683018754
2019-01-25 10:00:00,6.122901080917483,5.48534796569026
2019-01-25 11:00:00,6.582292755408476,5.618695786644283
2019-01-25 12:00:00,6.92614060385902,5.730453976250454
2019-01-25 13:00:00,7.154300327762856,5.795009658274047
2019-01-25 14:00:00,7.288184967862652,5.7604555701470055
2019-01-25 15:00:00,7.225546935281234,5.627173451125711
2019-01-26 09:00:00,5.756950450094325,4.84275727050974
2019-01-26 10:00:00,6.746219200945919,4.831205094346037
2019-01-26 11:00:00,7.386662240164733,4.860171656511555
2019-01-26 12:00:00,7.8550361769368715,4.973902735239323
2019-01-26 13:00:00,8.161096288256218,5.077729089426013
2019-01-26 14:00:00,8.353739618598855,5.12853713993418
2019-01-26 15:00:00,8.326699296554208,5.120497014990684
2019-01-27 09:00:00,6.712478749445175,5.923210641982093
2019-01-27 10:00:00,7.654726035365299,5.7491589907471266
2019-01-27 11:00:00,8.166555980981597,6.044807528612462
2019-01-27 12:00:00,8.48198507674409,6.26674612441827
2019-01-27 13:00:00,8.686313912408712,6.400937683220448
2019-01-27 14:00:00,8.702298111241136,6.465850680582698
2019-01-27 15:00:00,8.507267171179262,6.455452837589836
2019-01-28 09:00:00,6.767975218852389,6.39644291671216
2019-01-28 10:00:00,7.495808251556564,6.237603158396733
2019-01-28 11:00:00,7.885580182027598,6.557592478417423
2019-01-28 12:00:00,8.169099359833998,6.773334035320145
2019-01-28 13:00:00,8.335269886066486,6.852332508802178
2019-01-28 14:00:00,8.381468573850599,6.774805258213431
2019-01-28 15:00:00,8.259204588428615,6.611454006970358
2019-01-29 09:00:00,6.292126508848981,5.153064677265698
2019-01-29 10:00:00,7.0398863962934595,5.395238534339262
2019-01-29 11:00:00,7.450370524706388,5.528079627266304
2019-01-29 12:00:00,7.72289707093764,5.6226510689206295
2019-01-29 13:00:00,7.849982762659286,5.708178554237992
2019-01-29 14:00:00,7.819204045163218,5.761158953569026
2019-01-29 15:00:00,7.664553307503603,5.771046656892075
2019-01-30,1.696968815873895,4.600623463016227
2019-01-30 00:00:00,6.562730086707308,5.608939070598097
2019-01-30 01:00:00,2.3608039494256285,4.7151290271134485
2019-01-30 02:00:00,2.2934573642379994,4.689023363908569
2019-01-30 03:00:00,2.229447460908379,4.665003778699771
2019-01-30 04:00:00,2.175096428624157,4.647653373697952
2019-01-30 05:00:00,2.200288973720413,4.642373655671969
2019-01-30 06:00:00,2.184579430838731,4.648016582741895
2019-01-30 07:00:00,2.297003477114484,4.652175222422727
2019-01-30 08:00:00,2.828322676571978,4.667275555514625
2019-01-30 16:00:00,3.8676837839115654,4.3806711007261745
2019-01-30 17:00:00,3.4505040050838267,4.342631638564164
2019-01-30 18:00:00,3.2744428961109455,4.33588239075463
2019-01-30 19:00:00,3.1757848543803724,4.329266766070206
2019-01-30 20:00:00,2.9857754723113215,4.3191582770638615
2019-01-30 21:00:00,2.903583894509997,4.321939961004292
2019-01-30 22:00:00,2.751690149767192,4.363148091796846
2019-01-30 23:00:00,2.719960926445249,4.36672187246723
2019-01-31,2.4287531741564083,4.267058690073763
2019-01-31 00:00:00,4.003660700485109,5.172111060431993
2019-01-31 01:00:00,2.6631615674240314,4.4529625877415215
2019-01-31 02:00:00,2.5490858531765266,4.50298950296506
2019-01-31 03:00:00,2.5383546601792846,4.554490150819051
2019-01-31 04:00:00,2.509245057102526,4.611563488522881
2019-01-31 05:00:00,2.4849628345355974,4.676762327385688
2019-01-31 06:00:00,2.5115992613113263,4.756605699810607
2019-01-31 07:00:00,2.6264509232316993,4.850951582971824
2019-01-31 08:00:00,3.139516979277494,4.971744164547138
2019-01-31 16:00:00,4.123752198237818,5.074284245400009
2019-01-31 17:00:00,3.7487280722600467,5.090884091351914
2019-01-31 18:00:00,3.645535432289326,5.114026222692215
2019-01-31 19:00:00,3.5814009498254418,5.143064334436161
2019-01-31 20:00:00,3.4521019309862244,5.165830112236777
2019-01-31 21:00:00,3.3837567204127534,5.188139895540841
2019-01-31 22:00:00,3.274573913456407,5.077524155590194
2019-01-31 23:00:00,3.2406648160712357,5.109777804652889
2019-02-01 09:00:00,8.08567788166969,6.314885603632547
2019-02-01 10:00:00,8.765431812049727,6.392021953408591
2019-02-01 11:00:00,9.145976391610406,6.57226190132317
2019-02-01 12:00:00,9.403408186033369,6.619148962445977
2019-02-01 13:00:00,9.577154679308087,6.63389977177931
2019-02-01 14:00:00,9.610374692180036,6.623042225146279
2019-02-01 15:00:00,9.450194596888426,6.5751088190165765
2019-02-02 09:00:00,8.247676069194496,6.6045854810075015
2019-02-02 10:00:00,8.8183454015562,6.39984435113164
2019-02-02 11:00:00,9.14026814773687,6.615292184931156
2019-02-02 12:00:00,9.359724350575366,6.690151075063521
2019-02-02 13:00:00,9.49746102473279,6.707518025327162
2019-02-02 14:00:00,9.473937159591772,6.668578377060617
2019-02-02 15:00:00,9.284013530603024,6.59204247447308
2019-02-03 09:00:00,7.2490859609410725,5.579245989382819
2019-02-03 10:00:00,7.976260814874411,5.486516246684452
2019-02-03 11:00:00,8.404924299079807,5.557966233536116
2019-02-03 12:00:00,8.718697453975304,5.549329171628191
2019-02-03 13:00:00,8.912627283161283,5.535830781196491
2019-02-03 14:00:00,8.930756074647855,5.427447831174712
2019-02-03 15:00:00,8.845388720995802,5.273506041431821
2019-02-04 09:00:00,6.5340609099849996,4.917499332048759
2019-02-04 10:00:00,7.531463645148695,4.904038643046098
2019-02-04 11:00:00,8.156743059984416,4.888227872573503
2019-02-04 12:00:00,8.614482992690986,4.846993656668723
2019-02-04 13:00:00,8.900671853123388,4.807894332653479
2019-02-04 14:00:00,9.045339530767816,4.737368059494252
2019-02-04 15:00:00,8.97491123864755,4.643846289063158
2019-02-05 09:00:00,7.0713307577172895,4.376194848986448
2019-02-05 10:00:00,8.211673759551362,4.293192975949789
2019-02-05 11:00:00,8.901226791849002,4.378338809766606
2019-02-05 12:00:00,9.409639643164912,4.414501204009921
2019-02-05 13:00:00,9.75602499800236,4.459674239366485
2019-02-05 14:00:00,9.942936745293649,4.4726923752601335
2019-02-05 15:00:00,9.900694668255884,4.450872524927283
2019-02-06 09:00:00,7.250441507542795,4.199864439580157
2019-02-06 10:00:00,8.239088116633152,4.112793293289413
2019-02-06 11:00:00,8.97123024854519,4.195365730458028
2019-02-06 12:00:00,9.530878594883388,4.25986196923533
2019-02-06 13:00:00,9.899994472773853,4.3468813207733215
2019-02-06 14:00:00,10.073038493175185,4.370475658706594
2019-02-06 15:00:00,9.99642897009097,4.285750419116273
2019-02-07,3.947228043176204,4.367405849882398
2019-02-07 00:00:00,0.4879247059622352,4.8860809479060485
2019-02-07 01:00:00,3.3378011919701693,4.471803127035966
2019-02-07 02:00:00,3.1255516757554354,4.498754820967066
2019-02-07 03:00:00,3.0506055890105426,4.516632151550077
2019-02-07 04:00:00,3.0023208121572686,4.52949524600967
2019-02-07 05:00:00,2.931388340901292,4.537306123325232
2019-02-07 06:00:00,2.912312367074544,4.580865434151001
2019-02-07 07:00:00,2.9849084968514528,4.646482038802911
2019-02-07 08:00:00,3.6849210983668024,4.732609357369221
2019-02-07 16:00:00,5.33264301201655,4.707027240222093
2019-02-07 17:00:00,4.79322099165485,4.625597584310585
2019-02-07 18:00:00,4.508723738631123,4.595480427254467
2019-02-07 19:00:00,4.34081353087952,4.569000988276625
2019-02-07 20:00:00,4.087566948373842,4.566801942731306
2019-02-07 21:00:00,3.958259280705216,4.572154415238746
2019-02-07 22:00:00,3.7061209678263287,4.583310046532504
2019-02-07 23:00:00,3.6385910256708716,4.61679929633974
2019-02-08,1.7811682301710672,5.300162230535534
2019-02-08 00:00:00,4.900015654637726,4.152667364305661
2019-02-08 01:00:00,3.4905883971731635,4.6956921584550075
2019-02-08 02:00:00,3.333323068166979,4.738428954520269
2019-02-08 03:00:00,3.2998415071491003,4.7904138715581
2019-02-08 04:00:00,3.2793213514545183,4.848230679868172
2019-02-08 05:00:00,3.2754159906768203,4.9106542584604655
2019-02-08 06:00:00,3.298351564267414,5.023386723802164
2019-02-08 07:00:00,3.4170612343919076,5.149754478027896
2019-02-08 08:00:00,4.233041641383151,5.254797676787423
2019-02-08 16:00:00,5.855337005968838,5.498126202305453
2019-02-08 17:00:00,5.281668742990903,5.487416882422121
2019-02-08 18:00:00,4.9894373463286374,5.484032748482063
2019-02-08 19:00:00,4.803501335698485,5.469307308845967
2019-02-08 20:00:00,4.503797521184199,5.4508349546554555
2019-02-08 21:00:00,4.366463089929651,5.426405515789476
2019-02-08 22:00:00,4.1325019645698635,5.3547099418984
2019-02-08 23:00:00,4.047343907545942,5.355674295380323
2019-02-09 09:00:00,7.912923817379775,3.7898593144546036
2019-02-09 10:00:00,9.098529162189417,3.7294170012807015
2019-02-09 11:00:00,9.798023609807744,3.9288132574561403
2019-02-09 12:00:00,10.28465443158911,4.0258855485237754
2019-02-09 13:00:00,10.58693037520463,4.091075802179674
2019-02-09 14:00:00,10.773245349928494,4.079084252363823
2019-02-09 15:00:00,10.66843746994829,4.000842261848276
2019-02-10 09:00:00,8.707835910392546,5.406139048775802
2019-02-10 10:00:00,9.75528950079867,5.274293373164671
2019-02-10 11:00:00,10.286083655931591,5.567594659704174
2019-02-10 12:00:00,10.629056793681741,5.796998829997338
2019-02-10 13:00:00,10.789786773481186,5.970762609883726
2019-02-10 14:00:00,10.905239745270418,6.00980947676709
2019-02-10 15:00:00,10.754806102614642,5.956072323486025
2019-02-11 09:00:00,8.520826626518572,5.378021793684816
2019-02-11 10:00:00,9.187747531064923,5.390104622527767
2019-02-11 11:00:00,9.588303780484623,5.557938371920145
2019-02-11 12:00:00,9.844015980927562,5.644644782784028
2019-02-11 13:00:00,10.007065531460375,5.65677597659262
2019-02-11 14:00:00,10.016582788772435,5.59813127599637
2019-02-11 15:00:00,9.950717694418005,5.457494719879734
2019-02-12 09:00:00,6.878316193796612,5.0427242966695704
2019-02-12 10:00:00,7.877952637262795,4.988641093974713
2019-02-12 11:00:00,8.502514242593007,5.071834424336358
2019-02-12 12:00:00,8.95981512672755,5.1016874081681785
2019-02-12 13:00:00,9.234473422572927,5.084595779603751
2019-02-12 14:00:00,9.39073172359188,4.990966578558862
2019-02-12 15:00:00,9.378608035961815,4.781559321759347
2019-02-13 09:00:00,6.135977093946336,4.6430992823236545
2019-02-13 10:00:00,7.45094513194761,4.608178473010526
2019-02-13 11:00:00,8.269824970485438,4.699499847833515
2019-02-13 12:00:00,8.910762247336722,4.7862618082219
2019-02-13 13:00:00,9.362553185640605,4.783904833787174
2019-02-13 14:00:00,9.712280086709983,4.730793352756564
2019-02-13 15:00:00,9.739771529243194,4.61545614920847
2019-02-14 09:00:00,7.406163365586449,4.402833420244767
2019-02-14 10:00:00,8.864613709033668,4.334034551814519
2019-02-14 11:00:00,9.858494879748458,4.363589450113007
2019-02-14 12:00:00,10.63555702386055,4.426409398315789
2019-02-14 13:00:00,11.150026242736182,4.464921803671264
2019-02-14 14:00:00,11.496937511947147,4.437097372606413
2019-02-14 15:00:00,11.520731223374229,4.303633762377737
2019-02-15,1.5773504656365456,3.520637966750165
2019-02-15 00:00:00,5.330921616976269,5.150718633193083
2019-02-15 01:00:00,3.614783163118639,4.481794223903811
2019-02-15 02:00:00,3.444140407357818,4.510163889628773
2019-02-15 03:00:00,3.36914542303357,4.54323091587433
2019-02-15 04:00:00,3.289741722461757,4.580903344401082
2019-02-15 05:00:00,3.3375283260244624,4.621569441372441
2019-02-15 06:00:00,3.319727024013525,4.687016030943229
2019-02-15 07:00:00,3.4442526161599103,4.769211695609507
2019-02-15 08:00:00,4.526059100317162,4.874627155305967
2019-02-15 16:00:00,7.369995015366643,4.831081154917713
2019-02-15 17:00:00,6.5514229035088105,4.818272550089191
2019-02-15 18:00:00,5.971435380645511,4.796151545414097
2019-02-15 19:00:00,5.59928912931603,4.757286342579092
2019-02-15 20:00:00,5.191499547875263,4.6984733753209875
2019-02-15 21:00:00,4.898218250858752,4.64177259321267
2019-02-15 22:00:00,4.631774613770655,4.446023329122452
2019-02-15 23:00:00,4.489679836465933,4.4430524088462
2019-02-16,2.68181060661132,3.476489301423652
2019-02-16 00:00:00,5.5459471587050295,5.188373176058637
2019-02-16 01:00:00,4.200140374964631,4.499862749537762
2019-02-16 02:00:00,4.007925253781458,4.514192023887205
2019-02-16 03:00:00,3.9316685635723334,4.543196045395531
2019-02-16 04:00:00,3.85103633827154,4.561048070258198
2019-02-16 05:00:00,3.8349680848113272,4.569259057093623
2019-02-16 06:00:00,3.8037001086781435,4.5890377997794936
2019-02-16 07:00:00,3.9603622907802887,4.656198037023044
2019-02-16 08:00:00,5.041098049568438,4.7625772591976485
2019-02-16 16:00:00,7.942339401566246,4.590961874995708
2019-02-16 17:00:00,6.907798965617587,4.588548424784531
2019-02-16 18:00:00,6.333301101912516,4.589516701326958
2019-02-16 19:00:00,5.96937060630138,4.591200259882959
2019-02-16 20:00:00,5.499064996461108,4.596541843831179
2019-02-16 21:00:00,5.236477869386474,4.614143931387601
2019-02-16 22:00:00,4.835512381770631,4.623900227810841
2019-02-16 23:00:00,4.66386451652694,4.62773054340696
2019-02-17 09:00:00,8.708826396463474,3.673836611790805
2019-02-17 10:00:00,10.480699016989837,3.5282118725753175
2019-02-17 11:00:00,11.56788784075475,3.588066554650575
2019-02-17 12:00:00,12.38578682107925,3.628663623599153
2019-02-17 13:00:00,12.901680312127525,3.6094206327597096
2019-02-17 14:00:00,13.215807997098125,3.5756525774606174
2019-02-17 15:00:00,13.115656760484065,3.5149737088385966
2019-02-18 09:00:00,8.731095835442952,2.8724080922842106
2019-02-18 10:00:00,10.256076302092197,2.920974301553539
2019-02-18 11:00:00,11.196859396551845,2.9916402549781247
2019-02-18 12:00:00,11.898626663493527,3.053040977968905
